algoritmo,arquivo,comparacoes,tempo
quick,../output/entrada_aleatoria_500000.txt,13000424,0.047000
quick,../output/entrada_aleatoria_500000.txt,13000424,0.048000
quick,../output/entrada_aleatoria_500000.txt,13000424,0.064000
quick,../output/entrada_aleatoria_500000.txt,13000424,0.047000
quick,../output/entrada_decrescente_1000.txt,499500,0.001000
quick,../output/entrada_decrescente_1000.txt,499500,0.001000
quick,../output/entrada_decrescente_1000.txt,499500,0.001000
quick,../output/entrada_decrescente_1000.txt,499500,0.001000
quick,../output/entrada_decrescente_1000.txt,499500,0.001000
quick,../output/entrada_decrescente_1000.txt,499500,0.001000
quick,../output/entrada_decrescente_1000.txt,499500,0.001000
quick,../output/entrada_decrescente_1000.txt,499500,0.000000
quick,../output/entrada_decrescente_1000.txt,499500,0.000000
quick,../output/entrada_decrescente_1000.txt,499500,0.000000
quick,../output/entrada_decrescente_1000.txt,499500,0.000000
quick,../output/entrada_decrescente_1000.txt,499500,0.000000
quick,../output/entrada_decrescente_1000.txt,499500,0.000000
quick,../output/entrada_decrescente_10000.txt,49995000,0.101000
quick,../output/entrada_decrescente_10000.txt,49995000,0.066000
quick,../output/entrada_decrescente_10000.txt,49995000,0.074000
quick,../output/entrada_decrescente_10000.txt,49995000,0.081000
quick,../output/entrada_decrescente_10000.txt,49995000,0.080000
quick,../output/entrada_decrescente_10000.txt,49995000,0.083000
quick,../output/entrada_decrescente_10000.txt,49995000,0.078000
quick,../output/entrada_decrescente_10000.txt,49995000,0.076000
quick,../output/entrada_decrescente_10000.txt,49995000,0.068000
quick,../output/entrada_decrescente_10000.txt,49995000,0.072000
quick,../output/entrada_decrescente_10000.txt,49995000,0.064000
quick,../output/entrada_decrescente_10000.txt,49995000,0.069000
quick,../output/entrada_decrescente_10000.txt,49995000,0.081000
quick,../output/entrada_ordenada_1000.txt,499500,0.002000
quick,../output/entrada_ordenada_1000.txt,499500,0.002000
quick,../output/entrada_ordenada_1000.txt,499500,0.001000
quick,../output/entrada_ordenada_1000.txt,499500,0.001000
quick,../output/entrada_ordenada_1000.txt,499500,0.001000
quick,../output/entrada_ordenada_1000.txt,499500,0.002000
quick,../output/entrada_ordenada_1000.txt,499500,0.001000
quick,../output/entrada_ordenada_1000.txt,499500,0.001000
quick,../output/entrada_ordenada_1000.txt,499500,0.002000
quick,../output/entrada_ordenada_1000.txt,499500,0.002000
quick,../output/entrada_ordenada_1000.txt,499500,0.002000
quick,../output/entrada_ordenada_1000.txt,499500,0.001000
quick,../output/entrada_ordenada_1000.txt,499500,0.001000
quick,../output/entrada_ordenada_10000.txt,49995000,0.127000
quick,../output/entrada_ordenada_10000.txt,49995000,0.128000
quick,../output/entrada_ordenada_10000.txt,49995000,0.113000
quick,../output/entrada_ordenada_10000.txt,49995000,0.118000
quick,../output/entrada_ordenada_10000.txt,49995000,0.123000
quick,../output/entrada_ordenada_10000.txt,49995000,0.118000
quick,../output/entrada_ordenada_10000.txt,49995000,0.112000
quick,../output/entrada_ordenada_10000.txt,49995000,0.131000
quick,../output/entrada_ordenada_10000.txt,49995000,0.111000
quick,../output/entrada_ordenada_10000.txt,49995000,0.114000
quick,../output/entrada_ordenada_10000.txt,49995000,0.112000
quick,../output/entrada_ordenada_10000.txt,49995000,0.107000
quick,../output/entrada_ordenada_10000.txt,49995000,0.106000
